날짜,계절,휴일여부,근무여부,날씨상황,기온(°C),풍속(m/s),습도(%),적설(cm),일일회원,정기회원,총 사용자 수,경로
2018-10-08 19:00,3,0,1,3,16.4,1.8,42,,10,199,209,Youtube
2018-10-08 20:00,3,0,1,3,15.5,2.2,45,,3,106,109,Youtube
2018-10-08 21:00,3,0,1,3,15.1,2.6,48,,16,53,69,Twitter
2018-10-08 22:00,3,0,1,2,14.4,1.1,49,,8,76,84,NAVER Blog
2018-10-08 23:00,3,0,1,2,13.5,0.5,55,,10,95,105,NAVER Blog
2018-10-09 0:00,3,0,1,2,12.6,0.2,54,,20,142,162,www.daum.com
2018-10-09 1:00,3,0,1,1,12,0.7,58,,22,111,133,www.bing.com
2018-10-09 2:00,3,0,1,1,11.4,1.1,65,,27,128,155,direct
2018-10-09 3:00,3,0,1,1,11,0.9,66,,36,240,276,www.instagram.com
2018-10-09 4:00,3,0,1,3,11,0.8,63,,47,432,479,Youtube
2018-10-09 5:00,3,0,1,3,10.8,0.8,64,,20,248,268,www.instagram.com
2018-10-09 6:00,3,0,1,2,10.8,0.8,69,,18,187,205,direct
2018-10-09 7:00,3,0,1,1,10.9,0.7,70,,15,166,181,www.google.com
2018-10-09 8:00,3,0,1,1,11.4,0.8,66,,8,115,123,facebook page
2018-10-09 9:00,3,0,1,1,12.8,1.2,57,,13,101,114,NAVER Blog
2018-10-09 10:00,3,0,1,2,14.8,1,51,,2,45,47,www.bing.com
2018-10-09 11:00,3,0,1,1,16.4,0.7,45,,10,29,39,Twitter    
2018-10-09 12:00,3,0,1,1,18.3,0.6,40,,8,16,24,www.bing.com
2018-10-09 13:00,3,0,1,1,19.2,1,39,,0,6,6,Youtube
2018-10-09 14:00,3,0,1,1,18.8,1.6,39,,1,6,7,www.daum.com
2018-10-09 15:00,3,0,1,1,18.3,1.2,40,,0,8,8,www.google.com
2018-10-09 16:00,3,0,1,2,19,1.4,39,,0,17,17,Youtube
2018-10-09 17:00,3,0,1,3,18.4,2.1,39,,4,90,94,www.instagram.com
2018-10-09 18:00,3,0,1,3,17.7,1.5,43,,10,137,147,Twitter    
2018-10-09 19:00,3,0,1,2,17.3,2.2,47,,23,186,209,Youtube
2018-10-09 20:00,3,0,1,2,17,1.4,49,,16,164,180,NA
2018-10-09 21:00,3,0,1,3,16.8,1.6,52,,17,108,125,Twitter
2018-10-09 22:00,3,0,1,3,16.7,1.9,55,,11,76,87,Twitter    
2018-10-09 23:00,3,0,1,3,16.6,1.1,53,,13,62,75,Youtube
2018-10-10 0:00,3,0,1,1,16.6,0.9,53,,18,114,132,Youtube
2018-10-10 1:00,3,0,1,1,16.6,1.5,57,,37,119,156,www.instagram.com
2018-10-10 2:00,3,0,1,1,14.4,0.4,91,,61,169,230,facebook page
2018-10-10 3:00,3,0,1,1,14.3,1,95,,80,264,344,www.instagram.com
2018-10-10 4:00,3,0,1,1,14.3,2,92,,55,426,481,facebook page
2018-10-10 5:00,3,0,1,1,13.6,2.7,89,,62,361,423,direct
2018-10-10 6:00,3,0,1,1,12.6,1.9,86,,27,221,248,www.bing.com
2018-10-10 7:00,3,0,1,1,12.3,3.2,84,,19,177,196,NAVER Blog
2018-10-10 8:00,3,0,1,1,11.8,3.7,80,,22,156,178,Twitter
2018-10-10 9:00,3,0,1,1,12,3.3,72,,20,123,143,www.google.com
2018-10-10 10:00,3,0,1,1,12,4.1,61,,15,80,95,www.instagram.com
2018-10-10 11:00,3,0,0,1,12.7,3.3,50,,18,88,106,Youtube
2018-10-10 12:00,3,0,0,1,13.7,3.4,43,,9,64,73,Youtube
2018-10-10 13:00,3,0,0,1,14.3,3.6,43,,17,39,56,www.instagram.com
2018-10-10 14:00,3,0,0,1,14,2.8,43,,5,18,23,direct
2018-10-10 15:00,3,0,0,1,13.7,3.9,44,,0,6,6,direct
2018-10-10 16:00,3,0,0,1,13.8,3.7,43,,1,6,7,direct
2018-10-10 17:00,3,0,0,1,13.1,3.1,45,,5,15,20,Youtube
2018-10-10 18:00,3,0,0,1,12.2,3.1,45,,17,40,57,www.bing.com
2018-10-10 19:00,3,0,0,1,11.3,1.1,50,,24,101,125,Youtube
2018-10-10 20:00,3,0,0,1,10.6,2,48,,50,157,207,Twitter    
2018-10-10 21:00,3,0,0,1,9.9,1.2,50,,115,207,322,www.bing.com
2018-10-10 22:00,3,0,0,1,9.2,0.9,55,,153,221,374,NA
2018-10-10 23:00,3,0,0,1,8.5,0.6,52,,195,261,456,www.instagram.com
2018-10-11 0:00,3,0,0,1,7.9,0.9,53,,171,223,394,www.bing.com
2018-10-11 1:00,3,0,0,1,7.3,0.1,59,,242,230,472,www.google.com
2018-10-11 2:00,3,0,0,1,7.1,0.9,64,,166,211,377,www.google.com
2018-10-11 3:00,3,0,0,1,6.7,1,71,,179,264,443,www.daum.com
2018-10-11 4:00,3,0,0,1,6.6,0.9,69,,177,264,441,direct
2018-10-11 5:00,3,0,0,1,6.6,1.1,73,,121,251,372,www.bing.com
2018-10-11 6:00,3,0,0,1,6.6,1.6,65,,61,177,238,Youtube
2018-10-11 7:00,3,0,0,1,6.3,1,65,,42,137,179,facebook page
2018-10-11 8:00,3,0,0,1,7,3.1,56,,53,115,168,www.google.com
2018-10-11 9:00,3,0,0,1,8.4,2.6,49,,45,121,166,Youtube
2018-10-11 10:00,3,0,0,1,10.2,2.3,44,,33,102,135,facebook page
2018-10-11 11:00,3,0,0,1,11.7,4.3,36,,22,85,107,www.bing.com
2018-10-11 12:00,3,0,0,1,13.2,3.8,31,,13,64,77,facebook page
2018-10-11 13:00,3,0,0,1,13.5,5,32,,13,52,65,direct
2018-10-11 14:00,3,0,0,1,13.4,4.9,32,,11,31,42,Youtube
2018-10-11 15:00,3,0,0,1,13,3.7,39,,5,7,12,www.bing.com
2018-10-11 16:00,3,0,0,1,13.8,2.9,36,,1,6,7,facebook page
2018-10-11 17:00,3,0,0,1,13.2,3.6,36,,3,7,10,Twitter    
2018-10-11 18:00,3,0,0,1,12.1,2.4,40,,9,39,48,www.google.com
2018-10-11 19:00,3,0,0,1,11.1,2,43,,28,71,99,facebook page
2018-10-11 20:00,3,0,0,1,10.2,0.2,46,,39,151,190,Youtube
2018-10-11 21:00,3,0,0,1,9.3,1.5,52,,121,226,347,www.bing.com
2018-10-11 22:00,3,0,0,1,8.8,1.6,55,,159,218,377,www.bing.com
2018-10-11 23:00,3,0,0,1,8.4,1.5,60,,167,277,444,Youtube
2018-10-12 0:00,3,0,0,1,8.2,1.3,61,,169,269,438,www.google.com
2018-10-12 1:00,3,0,0,1,7.6,1.2,63,,204,258,462,facebook page
2018-10-12 2:00,3,0,0,1,7.1,0.6,61,,182,230,412,www.google.com
2018-10-12 3:00,3,0,0,1,6.5,0.3,69,,177,289,466,Youtube
2018-10-12 4:00,3,0,0,1,6.2,1.1,71,,152,253,405,www.bing.com
2018-10-12 5:00,3,0,0,1,6,1.3,72,,102,226,328,www.google.com
2018-10-12 6:00,3,0,0,1,5.8,1.1,67,,52,181,233,Youtube
2018-10-12 7:00,3,0,0,1,5.3,0.7,73,,49,129,178,www.bing.com
2018-10-12 8:00,3,0,0,1,6,1.1,64,,14,88,102,www.daum.com
2018-10-12 9:00,3,0,0,1,8.6,0.8,50,,42,88,130,www.bing.com
2018-10-12 10:00,3,0,0,1,11.6,1.7,40,,14,48,62,www.daum.com
2018-10-12 11:00,3,0,1,1,13,2.7,38,,12,25,37,www.instagram.com
2018-10-12 12:00,3,0,1,1,14.7,1,38,,2,15,17,www.daum.com
2018-10-12 13:00,3,0,1,1,15.8,1.5,36,,4,3,7,www.bing.com
2018-10-12 14:00,3,0,1,1,16.5,1.4,32,,0,2,2,Youtube
2018-10-12 15:00,3,0,1,1,17.1,2.1,33,,2,3,5,www.instagram.com
2018-10-12 16:00,3,0,1,1,16.9,1.2,34,,1,28,29,Youtube
2018-10-12 17:00,3,0,1,1,16.3,1.7,39,,7,107,114,www.daum.com
2018-10-12 18:00,3,0,1,2,14.3,1.3,46,,10,299,309,facebook page
2018-10-12 19:00,3,0,1,2,12.9,1.4,50,,33,381,414,facebook page
2018-10-12 20:00,3,0,1,2,11.8,1.5,53,,26,180,206,Twitter
2018-10-12 21:00,3,0,1,1,11,1.1,60,,43,92,135,direct
2018-10-12 22:00,3,0,1,1,10.5,1.2,62,,35,131,166,www.instagram.com
2018-10-12 23:00,3,0,1,1,9.8,0.5,66,,39,166,205,NA
2018-10-13 0:00,3,0,1,1,9.1,0.9,69,,49,156,205,Youtube
2018-10-13 1:00,3,0,1,1,8.5,0.2,70,,44,122,166,Youtube
2018-10-13 2:00,3,0,1,1,8,0.5,74,,66,142,208,Youtube
2018-10-13 3:00,3,0,1,1,7.6,0.7,78,,64,238,302,www.instagram.com
2018-10-13 4:00,3,0,1,1,7.1,1.2,79,,80,540,620,Twitter    
2018-10-13 5:00,3,0,1,1,6.7,1.1,81,,49,469,518,Youtube
2018-10-13 6:00,3,0,1,1,6.6,1,80,,45,288,333,Twitter
2018-10-13 7:00,3,0,1,1,6.2,0.8,83,,40,189,229,Youtube
2018-10-13 8:00,3,0,1,1,7.4,0.5,70,,36,141,177,Youtube
2018-10-13 9:00,3,0,1,1,10,1,56,,16,88,104,www.bing.com
2018-10-13 10:00,3,0,1,2,12.6,1.4,50,,10,52,62,www.daum.com
2018-10-13 11:00,3,0,1,1,15.2,1.2,44,,8,23,31,Youtube
2018-10-13 12:00,3,0,1,2,16.6,0.7,36,,4,7,11,Twitter    
2018-10-13 13:00,3,0,1,1,18.3,1.9,33,,1,4,5,www.google.com
2018-10-13 14:00,3,0,1,1,19.3,1.3,27,,0,1,1,facebook page
2018-10-13 15:00,3,0,1,2,19.8,2,29,,0,4,4,Youtube
2018-10-13 16:00,3,0,1,2,19.4,1.2,29,,2,19,21,Youtube
2018-10-13 17:00,3,0,1,1,18.7,1.1,33,,4,105,109,NAVER Blog
2018-10-13 18:00,3,0,1,1,16.5,1.6,38,,15,326,341,Youtube
2018-10-13 19:00,3,0,1,1,14.8,1.3,47,,25,474,499,www.bing.com
2018-10-13 20:00,3,0,1,2,13.8,1.6,52,,29,198,227,Twitter
2018-10-13 21:00,3,0,1,2,12.6,1.1,56,,27,75,102,www.instagram.com
2018-10-13 22:00,3,0,1,2,11.7,0.5,60,,35,112,147,facebook page
2018-10-13 23:00,3,0,1,2,11,0.3,62,,42,159,201,facebook page
2018-10-14 0:00,3,0,1,2,10.4,0,59,,48,171,219,www.instagram.com
2018-10-14 1:00,3,0,1,2,9.5,0.9,65,,32,137,169,facebook page
2018-10-14 2:00,3,0,1,1,9.1,0.3,68,,66,139,205,Youtube
2018-10-14 3:00,3,0,1,1,8.4,0.4,73,,58,246,304,www.daum.com
2018-10-14 4:00,3,0,1,1,7.9,1.3,76,,72,553,625,Youtube
2018-10-14 5:00,3,0,1,1,7.6,0.3,79,,58,512,570,direct
2018-10-14 6:00,3,0,1,1,7.2,0.7,80,,31,286,317,Twitter
2018-10-14 7:00,3,0,1,1,6.9,0.8,81,,23,204,227,www.google.com
2018-10-14 8:00,3,0,1,2,7.5,1.1,72,,28,178,206,Youtube
2018-10-14 9:00,3,0,1,2,10.1,0.8,60,,22,115,137,direct
2018-10-14 10:00,3,0,1,2,13.3,0.5,47,,7,63,70,direct
2018-10-14 11:00,3,0,1,2,16.2,1,41,,11,23,34,www.daum.com
2018-10-14 12:00,3,0,1,2,17.2,1.1,33,,7,9,16,www.instagram.com
2018-10-14 13:00,3,0,1,2,18.1,1.5,32,,1,6,7,Youtube
2018-10-14 14:00,3,0,1,3,18.9,2.6,31,,0,3,3,Youtube
2018-10-14 15:00,3,0,1,3,20.1,2.4,32,,0,3,3,www.bing.com
2018-10-14 16:00,3,0,1,3,19.1,2.1,31,,3,28,31,www.instagram.com
2018-10-14 17:00,3,0,1,3,18.2,2.3,43,,1,67,68,www.daum.com
2018-10-14 18:00,3,0,1,3,16.2,2.4,58,,10,200,210,www.google.com
2018-10-14 19:00,3,0,1,3,15.1,2.9,60,,17,185,202,Twitter    
2018-10-14 20:00,3,0,1,3,14.4,2.3,61,,14,109,123,Youtube
2018-10-14 21:00,3,0,1,3,13.8,2.4,66,,33,116,149,www.google.com
2018-10-14 22:00,3,0,1,3,13.5,1.7,71,,13,117,130,Youtube
2018-10-14 23:00,3,0,1,2,13.2,1.2,73,,20,86,106,Youtube
2018-10-15 0:00,3,0,1,3,12.6,1.3,78,,17,80,97,Twitter    
2018-10-15 1:00,3,0,1,3,12.2,1.4,80,,21,99,120,Twitter
2018-10-15 2:00,3,0,1,3,11.8,0.7,82,,21,180,201,Twitter
2018-10-15 3:00,3,0,1,3,11.3,0,85,,11,170,181,www.instagram.com
2018-10-15 4:00,3,0,1,3,11,0.1,82,,8,132,140,Youtube
2018-10-15 5:00,3,0,1,2,11.1,0.3,79,,8,189,197,www.bing.com
2018-10-15 6:00,3,0,1,3,11.2,0.2,81,,5,140,145,www.bing.com
2018-10-15 7:00,3,0,1,2,11.5,0.8,81,,6,79,85,Youtube
2018-10-15 8:00,3,0,1,2,12,0.4,77,,13,94,107,www.instagram.com
2018-10-15 9:00,3,0,1,2,12.8,0.5,74,,14,55,69,www.google.com
2018-10-15 10:00,3,0,1,1,14.1,0.6,66,,5,20,25,direct
2018-10-15 11:00,3,0,1,1,16.7,1.5,65,,2,12,14,direct
2018-10-15 12:00,3,0,1,1,19,1.8,60,,1,5,6,NA
2018-10-15 13:00,3,0,1,1,19.7,2.1,52,,1,4,5,Youtube
2018-10-15 14:00,3,0,1,1,20,2.1,48,,1,4,5,Youtube
2018-10-15 15:00,3,0,1,1,20.4,1.7,43,,1,23,24,Youtube
2018-10-15 16:00,3,0,1,1,20.3,2.2,44,,3,62,65,www.daum.com
2018-10-15 17:00,3,0,1,1,19.3,2.8,49,,9,233,242,facebook page
2018-10-15 18:00,3,0,1,1,18,2.3,66,,19,363,382,Twitter    
2018-10-15 19:00,3,0,1,1,16.9,1.8,74,,17,172,189,facebook page
2018-10-15 20:00,3,0,1,1,15.9,2.8,81,,15,101,116,Twitter
2018-10-15 21:00,3,0,1,1,15.5,1.3,86,,19,110,129,Youtube
2018-10-15 22:00,3,0,1,1,14.8,1.5,83,,22,143,165,Youtube
2018-10-15 23:00,3,0,1,1,14.1,1.5,74,,23,134,157,Youtube
2018-10-16 0:00,3,0,1,2,13.3,1.7,64,,18,120,138,Youtube
2018-10-16 1:00,3,0,1,2,12.4,1.1,65,,19,127,146,facebook page
2018-10-16 2:00,3,0,1,2,11.7,1,70,,20,189,209,Youtube
2018-10-16 3:00,3,0,1,2,11.5,1.4,61,,23,356,379,Youtube
2018-10-16 4:00,3,0,1,2,11,0.6,69,,21,339,360,facebook page
2018-10-16 5:00,3,0,1,1,10.2,1.5,70,,19,221,240,www.google.com
2018-10-16 6:00,3,0,1,2,10.1,0.2,71,,16,172,188,www.google.com
2018-10-16 7:00,3,0,1,1,10.2,0.4,68,,14,120,134,Youtube
2018-10-16 8:00,3,0,1,1,10.4,0.6,63,,13,96,109,facebook page
2018-10-16 9:00,3,0,1,1,11.8,0.7,55,,10,68,78,www.instagram.com
2018-10-16 10:00,3,0,1,1,14.4,0.6,45,,7,31,38,Twitter    
2018-10-16 11:00,3,0,1,1,16.5,0.7,39,,4,17,21,Youtube
2018-10-16 12:00,3,0,1,1,18.8,1.2,35,,2,8,10,NA
2018-10-16 13:00,3,0,1,1,19.4,2,31,,1,4,5,www.bing.com
2018-10-16 14:00,3,0,1,1,19.9,1.9,29,,1,4,5,www.bing.com
2018-10-16 15:00,3,0,1,1,19.9,2,31,,1,20,21,www.google.com
2018-10-16 16:00,3,0,1,1,19.5,2.1,32,,3,72,75,Youtube
2018-10-16 17:00,3,0,1,1,18.4,1.8,38,,7,228,235,www.google.com
2018-10-16 18:00,3,0,1,1,16.9,1.4,47,,20,391,411,Youtube
2018-10-16 19:00,3,0,1,2,15.5,1.7,63,,20,181,201,www.google.com
2018-10-16 20:00,3,0,1,1,14.8,2,68,,26,116,142,www.instagram.com
2018-10-16 21:00,3,0,1,1,14.3,1,72,,34,129,163,Youtube
2018-10-16 22:00,3,0,1,1,13.6,0.6,71,,38,165,203,Youtube
2018-10-16 23:00,3,0,1,1,12.9,0.6,78,,33,158,191,direct
2018-10-17 0:00,3,0,1,1,12.3,1.2,75,,37,146,183,www.bing.com
2018-10-17 1:00,3,0,1,1,11.5,1.2,74,,36,162,198,direct
2018-10-17 2:00,3,0,1,1,10.8,0.3,77,,36,222,258,facebook page
2018-10-17 3:00,3,0,1,2,10.2,0.3,80,,30,370,400,www.google.com
2018-10-17 4:00,3,0,1,2,9.7,0,76,,26,349,375,Youtube
2018-10-17 5:00,3,0,1,2,9.2,0,77,,21,206,227,Youtube
2018-10-17 6:00,3,0,1,2,8.8,0.2,77,,20,162,182,Youtube
2018-10-17 7:00,3,0,1,1,8.6,0.7,77,,19,124,143,www.bing.com
2018-10-17 8:00,3,0,1,1,9.2,0.2,68,,19,100,119,Youtube
2018-10-17 9:00,3,0,1,1,11.2,1.1,63,,17,74,91,facebook page
2018-10-17 10:00,3,0,0,1,14,1.6,58,,10,54,64,Youtube
2018-10-17 11:00,3,0,0,1,15.5,2.5,25,,10,45,55,Youtube
2018-10-17 12:00,3,0,0,1,16.2,2.5,29,,7,35,42,www.google.com
2018-10-17 13:00,3,0,0,1,17.7,2.1,25,,6,17,23,direct
2018-10-17 14:00,3,0,0,1,18.3,1.7,24,,2,6,8,Youtube
2018-10-17 15:00,3,0,0,1,18.3,2.7,21,,1,6,7,direct
2018-10-17 16:00,3,0,0,1,18,2.1,26,,2,14,16,www.bing.com
2018-10-17 17:00,3,0,0,1,16.9,2.5,34,,6,37,43,Youtube
2018-10-17 18:00,3,0,0,1,14.6,2.3,39,,16,62,78,Youtube
2018-10-17 19:00,3,0,0,1,13.2,1.3,42,,38,135,173,direct
2018-10-17 20:00,3,0,0,2,12.2,1.1,47,,68,162,230,Youtube
2018-10-17 21:00,3,0,0,2,10.8,0.9,53,,79,188,267,facebook page
2018-10-17 22:00,3,0,0,1,9.9,0.1,50,,108,213,321,direct
2018-10-17 23:00,3,0,0,1,9.7,0.7,56,,132,214,346,www.instagram.com
2018-10-18 0:00,3,0,0,2,9.2,0.7,64,,97,203,300,www.daum.com
2018-10-18 1:00,3,0,0,1,9,0.7,66,,109,213,322,Twitter    
2018-10-18 2:00,3,0,0,1,8.7,0.8,71,,125,205,330,www.google.com
2018-10-18 3:00,3,0,0,1,8.6,0.6,74,,86,180,266,Twitter    
2018-10-18 4:00,3,0,0,1,8.1,0.6,78,,58,168,226,direct
2018-10-18 5:00,3,0,0,1,7.8,1.1,81,,38,138,176,www.instagram.com
2018-10-18 6:00,3,0,0,1,7.6,0.3,82,,30,117,147,www.bing.com
2018-10-18 7:00,3,0,0,1,7.7,0.4,81,,24,89,113,Youtube
2018-10-18 8:00,3,0,0,1,8.5,0.5,77,,23,79,102,facebook page
2018-10-18 9:00,3,0,0,1,10.9,0.9,60,,18,67,85,direct
2018-10-18 10:00,3,0,0,1,13.7,1.2,57,,6,54,60,www.bing.com
2018-10-18 11:00,3,0,0,1,15,1.4,52,,7,40,47,www.bing.com
2018-10-18 12:00,3,0,0,1,16.8,1.6,50,,8,31,39,direct
2018-10-18 13:00,3,0,0,1,18.1,2.2,43,,5,13,18,Youtube
2018-10-18 14:00,3,0,0,1,18.7,1.3,39,,1,6,7,www.instagram.com
2018-10-18 15:00,3,0,0,1,19,1.9,38,,1,6,7,NAVER Blog
2018-10-18 16:00,3,0,0,1,18.5,1.8,40,,2,12,14,www.google.com
2018-10-18 17:00,3,0,0,1,16.9,1.6,44,,5,31,36,Twitter    
2018-10-18 18:00,3,0,0,1,15.7,2.5,45,,13,55,68,Youtube
2018-10-18 19:00,3,0,0,1,14.9,2.1,49,,27,120,147,Youtube
2018-10-18 20:00,3,0,0,1,13.8,1.9,56,,61,174,235,Youtube
2018-10-18 21:00,3,0,0,1,12.6,0.5,60,,89,181,270,Youtube
2018-10-18 22:00,3,0,0,1,11.6,0.2,61,,115,207,322,Youtube
2018-10-18 23:00,3,0,0,1,10.9,0.2,64,,123,211,334,Youtube
2018-10-19 0:00,3,0,0,1,10.3,1.5,67,,126,206,332,www.instagram.com
2018-10-19 1:00,3,0,0,1,9.8,1.7,68,,124,206,330,direct
2018-10-19 2:00,3,0,0,1,9.2,1.5,72,,117,215,332,Youtube
2018-10-19 3:00,3,0,0,1,8.5,1.3,74,,99,181,280,Twitter
2018-10-19 4:00,3,0,0,1,8.1,0.3,76,,68,172,240,Youtube
2018-10-19 5:00,3,0,0,1,7.7,0,73,,36,135,171,www.google.com
2018-10-19 6:00,3,0,0,1,7.2,0.5,77,,31,112,143,facebook page
2018-10-19 7:00,3,0,0,1,7.3,0.4,72,,22,77,99,facebook page
2018-10-19 8:00,3,0,0,1,7.9,0.6,63,,16,61,77,facebook page
2018-10-19 9:00,3,0,0,1,11.1,1,53,,16,47,63,www.google.com
2018-10-19 10:00,3,0,1,1,13.8,1.5,44,,5,26,31,www.daum.com
2018-10-19 11:00,3,0,1,1,16.4,1.1,35,,2,9,11,Youtube
2018-10-19 12:00,3,0,1,1,17.4,1.1,33,,1,4,5,www.daum.com
2018-10-19 13:00,3,0,1,1,18.9,1.8,33,,1,4,5,NAVER Blog
2018-10-19 14:00,3,0,1,1,19.8,2.3,32,,1,4,5,Youtube
2018-10-19 15:00,3,0,1,1,19.7,3,30,,1,20,21,direct
2018-10-19 16:00,3,0,1,1,19.3,2.8,29,,3,71,74,www.google.com
2018-10-19 17:00,3,0,1,2,18.5,2.2,35,,6,230,236,Youtube
2018-10-19 18:00,3,0,1,2,16.6,2.4,40,,16,348,364,direct
2018-10-19 19:00,3,0,1,2,15.3,2.4,53,,18,166,184,Youtube
2018-10-19 20:00,3,0,1,2,14.2,1.8,56,,17,87,104,Youtube
2018-10-19 21:00,3,0,1,2,13.3,1.1,56,,23,102,125,www.instagram.com
2018-10-19 22:00,3,0,1,2,12.3,1.7,65,,28,138,166,Youtube
2018-10-19 23:00,3,0,1,2,11.7,1.7,70,,26,135,161,direct
2018-10-20 0:00,3,0,1,2,11.3,1.2,71,,25,118,143,Youtube
2018-10-20 1:00,3,0,1,1,10.9,0,72,,43,140,183,Twitter    
2018-10-20 2:00,3,0,1,1,10.1,0.1,78,,30,223,253,facebook page
2018-10-20 3:00,3,0,1,1,9.5,0.4,77,,38,442,480,NA
2018-10-20 4:00,3,0,1,1,8.9,0.4,75,,47,425,472,www.google.com
2018-10-20 5:00,3,0,1,3,8.1,0.6,76,,14,173,187,facebook page
2018-10-20 6:00,3,0,1,1,7.5,0.6,79,,23,192,215,Twitter
2018-10-20 7:00,3,0,1,1,7,0.5,82,,16,139,155,www.bing.com
2018-10-20 8:00,3,0,1,1,7.8,1.4,70,,14,101,115,facebook page
2018-10-20 9:00,3,0,1,1,10.4,1.3,60,,11,55,66,www.instagram.com
2018-10-20 10:00,3,0,1,1,13,0.5,49,,4,26,30,www.daum.com
2018-10-20 11:00,3,0,1,1,16.2,1.6,39,,3,10,13,www.google.com
2018-10-20 12:00,3,0,1,1,17.7,2.2,33,,2,3,5,facebook page
2018-10-20 13:00,3,0,1,1,19.4,1.1,26,,1,3,4,Twitter
2018-10-20 14:00,3,0,1,1,20,1.6,22,,1,4,5,NAVER Blog
2018-10-20 15:00,3,0,1,1,21.3,1.5,24,,1,20,21,Youtube
2018-10-20 16:00,3,0,1,1,20.9,2,20,,3,88,91,Youtube
2018-10-20 17:00,3,0,1,1,19.2,1.5,23,,10,253,263,www.bing.com
2018-10-20 18:00,3,0,1,1,16.6,2.4,41,,23,402,425,Youtube
2018-10-20 19:00,3,0,1,1,14.6,1.9,48,,23,173,196,www.bing.com
2018-10-20 20:00,3,0,1,1,13.7,1,51,,25,101,126,NAVER Blog
2018-10-20 21:00,3,0,1,1,13.3,2,55,,25,113,138,www.daum.com
2018-10-20 22:00,3,0,1,1,12.7,0,58,,28,151,179,direct
2018-10-20 23:00,3,0,1,1,11.7,0,58,,27,139,166,Twitter
2018-10-21 0:00,3,0,1,1,11.2,0,62,,31,126,157,Youtube
2018-10-21 1:00,3,0,1,1,10.6,0.5,60,,34,140,174,NAVER Blog
2018-10-21 2:00,3,0,1,1,9.8,0.6,63,,33,229,262,Youtube
2018-10-21 3:00,3,0,1,1,9.2,0.4,68,,46,440,486,Youtube
2018-10-21 4:00,3,0,1,1,8.8,0.9,71,,37,420,457,NA
2018-10-21 5:00,3,0,1,1,8.2,1.3,73,,26,267,293,direct
2018-10-21 6:00,3,0,1,1,7.6,0.6,75,,17,189,206,facebook page
2018-10-21 7:00,3,0,1,1,7.2,0.5,76,,14,137,151,Youtube
2018-10-21 8:00,3,0,1,1,7.9,1.1,67,,15,104,119,www.google.com
2018-10-21 9:00,3,0,1,1,10.5,1.2,56,,10,60,70,www.instagram.com
2018-10-21 10:00,3,0,1,1,13.4,0.8,46,,4,31,35,Youtube
2018-10-21 11:00,3,0,1,1,16.8,1.5,38,,2,10,12,www.google.com
2018-10-21 12:00,3,0,1,1,18.4,1.9,28,,2,5,7,direct
2018-10-21 13:00,3,0,1,1,19.3,1.5,24,,1,4,5,Youtube
2018-10-21 14:00,3,0,1,1,20.1,2.3,23,,1,4,5,www.instagram.com
2018-10-21 15:00,3,0,1,1,20.9,1.5,23,,1,22,23,Youtube
2018-10-21 16:00,3,0,1,1,20.2,2.5,24,,4,85,89,facebook page
2018-10-21 17:00,3,0,1,1,18.8,2.1,24,,11,238,249,direct
2018-10-21 18:00,3,0,1,2,16.2,1.4,41,,22,371,393,www.instagram.com
2018-10-21 19:00,3,0,1,2,14.9,1.4,46,,22,169,191,direct
2018-10-21 20:00,3,0,1,2,13.8,1.6,52,,22,101,123,Youtube
2018-10-21 21:00,3,0,1,1,13,1,49,,21,115,136,www.bing.com
2018-10-21 22:00,3,0,1,3,12.2,0,57,,27,116,143,www.instagram.com
2018-10-21 23:00,3,0,1,3,11.8,0,56,,22,109,131,facebook page
2018-10-22 0:00,3,0,1,2,11.4,0.2,56,,23,106,129,www.bing.com
2018-10-22 1:00,3,0,1,2,10.7,0.9,57,,25,115,140,Youtube
2018-10-22 2:00,3,0,1,2,10.5,0.2,57,,22,174,196,facebook page
2018-10-22 3:00,3,0,1,2,10.2,1,60,,28,391,419,NA
2018-10-22 4:00,3,0,1,1,10,0.6,62,,30,411,441,direct
2018-10-22 5:00,3,0,1,1,9.4,0.8,65,,21,234,255,Twitter    
2018-10-22 6:00,3,0,1,1,9.2,0.8,65,,16,175,191,www.google.com
2018-10-22 7:00,3,0,1,2,8.9,0.8,67,,19,138,157,NAVER Blog
2018-10-22 8:00,3,0,1,2,9.7,0.6,58,,12,90,102,direct
2018-10-22 9:00,3,0,1,2,11.9,1.1,50,,11,56,67,Youtube
2018-10-22 10:00,3,0,1,1,14.6,0.7,43,,4,25,29,www.daum.com
2018-10-22 11:00,3,0,1,1,16.7,0.7,37,,2,10,12,www.daum.com
2018-10-22 12:00,3,0,1,3,18.2,1,34,,1,6,7,Youtube
2018-10-22 13:00,3,0,1,3,19.4,1.2,35,,0,4,4,Youtube
2018-10-22 14:00,3,0,1,3,20.6,2.2,30,,0,4,4,facebook page
2018-10-22 15:00,3,0,1,3,20.2,1.6,31,,1,16,17,www.instagram.com
2018-10-22 16:00,3,0,1,3,19.7,1.6,34,,3,61,64,www.daum.com
2018-10-22 17:00,3,0,1,2,18.9,1.7,35,,9,239,248,www.google.com
2018-10-22 18:00,3,0,1,3,17.3,0.9,43,,11,237,248,www.bing.com
2018-10-22 19:00,3,0,1,2,15.6,1.5,44,,24,168,192,Twitter
2018-10-22 20:00,3,0,1,3,14.5,1.4,51,,13,73,86,www.instagram.com
